timestamp,flow_id,src_ip,dst_ip,src_port,dst_port,protocol,packet_size,flow_duration,traffic_rate,true_label,bytes_per_second,is_high_port,size_category,rate_category,duration_category,classified_label,matched_rule,confidence,is_correct,qos_priority,qos_priority_name,dscp_value,dscp_name,ieee_8021p,scheduling_class,bandwidth_guarantee,max_delay_ms,max_jitter_ms,packet_loss_tolerance
2026-04-15 14:10:00.107,FLOW-56423,192.168.1.235,163.157.188.228,19937,443,TCP,1339,2.677,173.12,web,231.81,0,large,medium,medium,web,HTTPS Web,HIGH,YES,4,MEDIUM,26,AF31 (Assured Forwarding 3-1),3,Weighted Fair Queuing (WFQ),25%,1000,500,< 3%
2026-04-15 14:10:00.321,FLOW-84594,192.168.1.101,43.16.236.83,40803,80,TCP,508,4.187,368.22,web,187.06,0,medium,medium,medium,web,HTTP Web,HIGH,YES,4,MEDIUM,26,AF31 (Assured Forwarding 3-1),3,Weighted Fair Queuing (WFQ),25%,1000,500,< 3%
2026-04-15 14:10:00.774,FLOW-22516,172.16.0.160,67.49.247.203,6153,5060,UDP,140,103.189,97.35,voip,13.63,1,small,low,long,voip,VoIP (SIP/RTP),HIGH,YES,1,CRITICAL,46,EF (Expedited Forwarding),6,Priority Queue (PQ),10%,150,30,< 1%
2026-04-15 14:10:00.101,FLOW-76769,192.168.0.47,147.25.62.64,11170,5061,UDP,74,22.656,89.01,voip,6.59,1,small,low,medium,voip,VoIP (SIP/RTP),HIGH,YES,1,CRITICAL,46,EF (Expedited Forwarding),6,Priority Queue (PQ),10%,150,30,< 1%
2026-04-15 14:10:00.978,FLOW-61847,172.16.0.129,11.65.53.28,32898,5060,UDP,197,197.749,81.46,voip,16.05,1,small,low,long,voip,VoIP (SIP/RTP),HIGH,YES,1,CRITICAL,46,EF (Expedited Forwarding),6,Priority Queue (PQ),10%,150,30,< 1%
2026-04-15 14:10:00.397,FLOW-60534,10.0.0.57,81.164.39.18,6869,22,TCP,1016,49.355,5878.98,file_transfer,5973.04,0,large,high,long,file_transfer,SSH/SCP,HIGH,YES,5,LOW,10,AF11 (Assured Forwarding 1-1),2,Deficit Round Robin (DRR),15%,5000,2000,< 5%
2026-04-15 14:10:00.672,FLOW-36030,192.168.1.248,41.16.197.170,24660,80,TCP,1121,1.489,120.5,web,135.08,0,large,medium,short,web,HTTP Web,HIGH,YES,4,MEDIUM,26,AF31 (Assured Forwarding 3-1),3,Weighted Fair Queuing (WFQ),25%,1000,500,< 3%
2026-04-15 14:10:00.913,FLOW-13474,192.168.1.59,36.152.123.77,45428,443,TCP,358,4.394,357.53,web,128.0,0,medium,medium,medium,web,HTTPS Web,HIGH,YES,4,MEDIUM,26,AF31 (Assured Forwarding 3-1),3,Weighted Fair Queuing (WFQ),25%,1000,500,< 3%
2026-04-15 14:10:00.555,FLOW-25338,172.16.0.90,79.44.50.23,10094,5005,UDP,1175,48.892,3940.72,multimedia,4630.35,1,large,high,long,multimedia,RTP Streams,HIGH,YES,2,HIGH,34,AF41 (Assured Forwarding 4-1),5,Weighted Fair Queuing (WFQ),30%,400,100,< 2%
2026-04-15 14:10:00.486,FLOW-48963,172.16.0.118,8.202.41.142,41479,443,TCP,496,1.986,498.33,web,247.17,0,medium,medium,short,web,HTTPS Web,HIGH,YES,4,MEDIUM,26,AF31 (Assured Forwarding 3-1),3,Weighted Fair Queuing (WFQ),25%,1000,500,< 3%
2026-04-15 14:10:00.708,FLOW-76505,10.0.0.254,188.136.212.147,51611,443,TCP,781,2.675,131.86,web,102.98,0,medium,medium,medium,web,HTTPS Web,HIGH,YES,4,MEDIUM,26,AF31 (Assured Forwarding 3-1),3,Weighted Fair Queuing (WFQ),25%,1000,500,< 3%
2026-04-15 14:10:00.592,FLOW-74305,192.168.1.133,200.181.248.222,27575,445,TCP,1453,51.766,7138.18,file_transfer,10371.78,0,large,high,long,file_transfer,SMB File Share,HIGH,YES,5,LOW,10,AF11 (Assured Forwarding 1-1),2,Deficit Round Robin (DRR),15%,5000,2000,< 5%
2026-04-15 14:10:00.150,FLOW-20777,172.16.0.109,108.134.110.158,36535,16385,UDP,68,277.11,111.96,voip,7.61,1,small,medium,long,voip,VoIP RTP Media,HIGH,YES,1,CRITICAL,46,EF (Expedited Forwarding),6,Priority Queue (PQ),10%,150,30,< 1%
2026-04-15 14:10:00.565,FLOW-49871,10.0.0.142,140.239.233.202,8887,5005,UDP,1067,87.367,618.68,multimedia,660.13,1,large,medium,long,multimedia,RTP Streams,HIGH,YES,2,HIGH,34,AF41 (Assured Forwarding 4-1),5,Weighted Fair Queuing (WFQ),30%,400,100,< 2%
2026-04-15 14:10:00.468,FLOW-41316,10.0.0.70,153.46.3.145,18158,80,TCP,364,2.439,71.11,web,25.88,0,medium,low,medium,web,HTTP Web,HIGH,YES,4,MEDIUM,26,AF31 (Assured Forwarding 3-1),3,Weighted Fair Queuing (WFQ),25%,1000,500,< 3%
2026-04-15 14:10:00.584,FLOW-81588,10.0.0.237,172.16.0.152,10038,53,TCP,85,0.516,24.68,background,2.1,0,small,low,short,background,Default: Unclassified,LOW,YES,6,BEST EFFORT,0,BE (Best Effort / Default),0,Best Effort (FIFO),5%,10000,5000,< 10%
2026-04-15 14:10:00.999,FLOW-63027,192.168.1.176,192.168.0.52,7622,123,ICMP,204,0.266,34.0,background,6.94,0,small,low,short,background,ICMP,HIGH,YES,6,BEST EFFORT,0,BE (Best Effort / Default),0,Best Effort (FIFO),5%,10000,5000,< 10%
2026-04-15 14:10:00.531,FLOW-97001,172.16.0.59,163.182.44.230,56334,80,TCP,604,2.192,181.68,web,109.73,0,medium,medium,medium,web,HTTP Web,HIGH,YES,4,MEDIUM,26,AF31 (Assured Forwarding 3-1),3,Weighted Fair Queuing (WFQ),25%,1000,500,< 3%
2026-04-15 14:10:00.210,FLOW-92716,10.0.0.95,116.48.176.247,44683,2049,TCP,1405,6.29,5941.95,file_transfer,8348.44,1,large,high,medium,file_transfer,NFS,HIGH,YES,5,LOW,10,AF11 (Assured Forwarding 1-1),2,Deficit Round Robin (DRR),15%,5000,2000,< 5%
2026-04-15 14:10:00.972,FLOW-12094,172.16.0.174,186.119.205.67,30950,5005,UDP,1460,99.781,4254.28,multimedia,6211.25,1,large,high,long,multimedia,RTP Streams,HIGH,YES,2,HIGH,34,AF41 (Assured Forwarding 4-1),5,Weighted Fair Queuing (WFQ),30%,400,100,< 2%
2026-04-15 14:10:00.256,FLOW-73440,10.0.0.12,5.73.8.23,55149,1935,UDP,1081,34.812,4913.98,multimedia,5312.01,1,large,high,long,multimedia,Heuristic: Large-packet high-rate UDP,MEDIUM,YES,2,HIGH,34,AF41 (Assured Forwarding 4-1),5,Weighted Fair Queuing (WFQ),30%,400,100,< 2%
2026-04-15 14:10:00.324,FLOW-48312,192.168.0.46,172.16.0.168,2024,67,TCP,50,0.314,35.47,background,1.77,0,small,low,short,background,Default: Unclassified,LOW,YES,6,BEST EFFORT,0,BE (Best Effort / Default),0,Best Effort (FIFO),5%,10000,5000,< 10%
2026-04-15 14:10:00.859,FLOW-99031,10.0.0.131,108.242.94.202,64679,3478,UDP,332,2613.078,234.09,gaming,77.72,1,medium,medium,long,background,Default: Unclassified,LOW,NO,6,BEST EFFORT,0,BE (Best Effort / Default),0,Best Effort (FIFO),5%,10000,5000,< 10%
2026-04-15 14:10:00.846,FLOW-17925,10.0.0.102,162.97.110.110,58464,5005,UDP,919,67.979,5201.67,multimedia,4780.33,1,large,high,long,multimedia,RTP Streams,HIGH,YES,2,HIGH,34,AF41 (Assured Forwarding 4-1),5,Weighted Fair Queuing (WFQ),30%,400,100,< 2%
2026-04-15 14:10:00.273,FLOW-77783,10.0.0.37,127.17.206.221,27255,5005,UDP,1331,93.035,5172.38,multimedia,6884.44,1,large,high,long,multimedia,RTP Streams,HIGH,YES,2,HIGH,34,AF41 (Assured Forwarding 4-1),5,Weighted Fair Queuing (WFQ),30%,400,100,< 2%
2026-04-15 14:10:00.916,FLOW-95633,172.16.0.170,204.63.131.159,1249,80,TCP,1340,3.794,259.36,web,347.54,0,large,medium,medium,web,HTTP Web,HIGH,YES,4,MEDIUM,26,AF31 (Assured Forwarding 3-1),3,Weighted Fair Queuing (WFQ),25%,1000,500,< 3%
2026-04-15 14:10:00.426,FLOW-59457,10.0.0.70,192.168.1.167,10814,68,TCP,141,0.454,42.12,background,5.94,0,small,low,short,background,Default: Unclassified,LOW,YES,6,BEST EFFORT,0,BE (Best Effort / Default),0,Best Effort (FIFO),5%,10000,5000,< 10%
2026-04-15 14:10:00.821,FLOW-74082,192.168.0.211,192.168.0.205,44489,161,UDP,142,0.052,27.07,background,3.84,0,small,low,short,background,SNMP,HIGH,YES,6,BEST EFFORT,0,BE (Best Effort / Default),0,Best Effort (FIFO),5%,10000,5000,< 10%
2026-04-15 14:10:00.245,FLOW-11556,172.16.0.160,148.180.91.165,23681,8080,TCP,1369,4.043,166.92,web,228.51,1,large,medium,medium,web,HTTP Alt,HIGH,YES,4,MEDIUM,26,AF31 (Assured Forwarding 3-1),3,Weighted Fair Queuing (WFQ),25%,1000,500,< 3%
2026-04-15 14:10:00.242,FLOW-47705,192.168.1.134,192.168.0.153,40032,161,ICMP,212,0.92,42.18,background,8.94,0,small,low,short,background,ICMP,HIGH,YES,6,BEST EFFORT,0,BE (Best Effort / Default),0,Best Effort (FIFO),5%,10000,5000,< 10%
2026-04-15 14:10:00.858,FLOW-53187,192.168.0.179,192.168.0.56,51680,68,UDP,262,0.084,25.68,background,6.73,0,small,low,short,background,DHCP,HIGH,YES,6,BEST EFFORT,0,BE (Best Effort / Default),0,Best Effort (FIFO),5%,10000,5000,< 10%
2026-04-15 14:10:00.712,FLOW-52551,192.168.1.41,197.62.186.60,32283,5060,UDP,201,147.111,101.26,voip,20.35,1,small,medium,long,voip,VoIP (SIP/RTP),HIGH,YES,1,CRITICAL,46,EF (Expedited Forwarding),6,Priority Queue (PQ),10%,150,30,< 1%
2026-04-15 14:10:00.905,FLOW-50286,10.0.0.132,27.63.37.224,55945,21,TCP,1070,38.267,4611.45,file_transfer,4934.25,0,large,high,long,file_transfer,FTP Data/Control,HIGH,YES,5,LOW,10,AF11 (Assured Forwarding 1-1),2,Deficit Round Robin (DRR),15%,5000,2000,< 5%
2026-04-15 14:10:00.350,FLOW-37944,10.0.0.127,182.195.180.176,36632,445,TCP,1007,40.543,5186.83,file_transfer,5223.14,0,large,high,long,file_transfer,SMB File Share,HIGH,YES,5,LOW,10,AF11 (Assured Forwarding 1-1),2,Deficit Round Robin (DRR),15%,5000,2000,< 5%
2026-04-15 14:10:00.618,FLOW-42115,192.168.1.6,172.16.0.145,1447,161,ICMP,68,0.034,3.09,background,0.21,0,small,low,short,background,ICMP,HIGH,YES,6,BEST EFFORT,0,BE (Best Effort / Default),0,Best Effort (FIFO),5%,10000,5000,< 10%
2026-04-15 14:10:00.988,FLOW-28904,192.168.0.187,72.253.232.49,38027,554,UDP,1225,110.019,4766.16,multimedia,5838.55,0,large,high,long,multimedia,Video Streaming (RTSP),HIGH,YES,2,HIGH,34,AF41 (Assured Forwarding 4-1),5,Weighted Fair Queuing (WFQ),30%,400,100,< 2%
2026-04-15 14:10:00.975,FLOW-47783,192.168.1.137,93.30.217.59,54474,443,TCP,742,3.034,375.29,web,278.47,0,medium,medium,medium,web,HTTPS Web,HIGH,YES,4,MEDIUM,26,AF31 (Assured Forwarding 3-1),3,Weighted Fair Queuing (WFQ),25%,1000,500,< 3%
2026-04-15 14:10:00.853,FLOW-64076,172.16.0.249,202.103.29.93,13858,5005,UDP,1489,85.156,4575.28,multimedia,6812.59,1,large,high,long,multimedia,RTP Streams,HIGH,YES,2,HIGH,34,AF41 (Assured Forwarding 4-1),5,Weighted Fair Queuing (WFQ),30%,400,100,< 2%
2026-04-15 14:10:00.823,FLOW-31373,10.0.0.240,59.31.201.200,5404,1935,UDP,958,95.081,6083.0,multimedia,5827.51,1,large,high,long,multimedia,Heuristic: Large-packet high-rate UDP,MEDIUM,YES,2,HIGH,34,AF41 (Assured Forwarding 4-1),5,Weighted Fair Queuing (WFQ),30%,400,100,< 2%
2026-04-15 14:10:00.971,FLOW-68931,192.168.0.13,133.0.10.81,42439,7777,UDP,422,889.34,170.66,gaming,72.02,1,medium,medium,long,background,Default: Unclassified,LOW,NO,6,BEST EFFORT,0,BE (Best Effort / Default),0,Best Effort (FIFO),5%,10000,5000,< 10%
2026-04-15 14:10:00.651,FLOW-28128,10.0.0.25,59.90.205.28,44989,443,TCP,408,4.792,377.49,web,154.02,0,medium,medium,medium,web,HTTPS Web,HIGH,YES,4,MEDIUM,26,AF31 (Assured Forwarding 3-1),3,Weighted Fair Queuing (WFQ),25%,1000,500,< 3%
2026-04-15 14:10:00.465,FLOW-94694,172.16.0.250,192.168.0.162,42873,123,TCP,212,0.278,9.62,background,2.04,0,small,low,short,web,Heuristic: Moderate TCP short flow,LOW,NO,4,MEDIUM,26,AF31 (Assured Forwarding 3-1),3,Weighted Fair Queuing (WFQ),25%,1000,500,< 3%
2026-04-15 14:10:00.958,FLOW-56747,172.16.0.100,114.198.45.74,64264,1935,UDP,1309,55.791,7489.91,multimedia,9804.29,1,large,high,long,multimedia,Heuristic: Large-packet high-rate UDP,MEDIUM,YES,2,HIGH,34,AF41 (Assured Forwarding 4-1),5,Weighted Fair Queuing (WFQ),30%,400,100,< 2%
2026-04-15 14:10:00.585,FLOW-50812,10.0.0.11,196.52.216.228,20174,5004,UDP,888,96.037,4254.6,multimedia,3778.08,1,medium,high,long,multimedia,RTP Streams,HIGH,YES,2,HIGH,34,AF41 (Assured Forwarding 4-1),5,Weighted Fair Queuing (WFQ),30%,400,100,< 2%
2026-04-15 14:10:00.858,FLOW-69733,172.16.0.104,153.5.95.168,9574,27015,UDP,314,3236.733,114.59,gaming,35.98,1,medium,medium,long,gaming,Online Gaming (Steam/Other),HIGH,YES,3,HIGH,40,CS5 (Class Selector 5),5,Weighted Fair Queuing (WFQ),15%,100,20,< 1%
2026-04-15 14:10:00.675,FLOW-65173,10.0.0.6,129.207.160.173,27385,21,TCP,1328,41.82,5232.94,file_transfer,6949.34,0,large,high,long,file_transfer,FTP Data/Control,HIGH,YES,5,LOW,10,AF11 (Assured Forwarding 1-1),2,Deficit Round Robin (DRR),15%,5000,2000,< 5%
2026-04-15 14:10:00.477,FLOW-10361,172.16.0.174,217.5.24.156,31695,2049,TCP,1298,19.606,5732.23,file_transfer,7440.43,1,large,high,medium,file_transfer,NFS,HIGH,YES,5,LOW,10,AF11 (Assured Forwarding 1-1),2,Deficit Round Robin (DRR),15%,5000,2000,< 5%
2026-04-15 14:10:00.497,FLOW-39721,172.16.0.208,178.60.45.238,55211,2049,TCP,1039,37.531,9795.78,file_transfer,10177.82,1,large,high,long,file_transfer,NFS,HIGH,YES,5,LOW,10,AF11 (Assured Forwarding 1-1),2,Deficit Round Robin (DRR),15%,5000,2000,< 5%
2026-04-15 14:10:00.577,FLOW-44409,172.16.0.130,41.140.10.165,38048,8080,TCP,301,2.441,218.65,web,65.81,1,medium,medium,medium,web,HTTP Alt,HIGH,YES,4,MEDIUM,26,AF31 (Assured Forwarding 3-1),3,Weighted Fair Queuing (WFQ),25%,1000,500,< 3%
2026-04-15 14:10:00.273,FLOW-17150,192.168.1.45,89.193.169.46,22515,445,TCP,1243,11.318,2120.06,file_transfer,2635.23,0,large,high,medium,file_transfer,SMB File Share,HIGH,YES,5,LOW,10,AF11 (Assured Forwarding 1-1),2,Deficit Round Robin (DRR),15%,5000,2000,< 5%
2026-04-15 14:10:00.953,FLOW-40444,192.168.1.181,30.71.41.40,29980,80,TCP,1386,0.888,264.21,web,366.2,0,large,medium,short,web,HTTP Web,HIGH,YES,4,MEDIUM,26,AF31 (Assured Forwarding 3-1),3,Weighted Fair Queuing (WFQ),25%,1000,500,< 3%
2026-04-15 14:10:00.315,FLOW-55836,192.168.0.39,201.20.75.3,52059,443,TCP,1055,4.848,373.01,web,393.53,0,large,medium,medium,web,HTTPS Web,HIGH,YES,4,MEDIUM,26,AF31 (Assured Forwarding 3-1),3,Weighted Fair Queuing (WFQ),25%,1000,500,< 3%
2026-04-15 14:10:00.660,FLOW-71614,10.0.0.25,89.169.78.111,36038,80,TCP,975,2.152,308.17,web,300.47,0,large,medium,medium,web,HTTP Web,HIGH,YES,4,MEDIUM,26,AF31 (Assured Forwarding 3-1),3,Weighted Fair Queuing (WFQ),25%,1000,500,< 3%
2026-04-15 14:10:00.889,FLOW-43391,192.168.1.239,195.31.139.94,3759,443,TCP,776,2.678,252.79,web,196.17,0,medium,medium,medium,web,HTTPS Web,HIGH,YES,4,MEDIUM,26,AF31 (Assured Forwarding 3-1),3,Weighted Fair Queuing (WFQ),25%,1000,500,< 3%
2026-04-15 14:10:00.493,FLOW-35377,172.16.0.15,96.144.113.55,4602,445,TCP,1161,27.144,6568.5,file_transfer,7626.03,0,large,high,medium,file_transfer,SMB File Share,HIGH,YES,5,LOW,10,AF11 (Assured Forwarding 1-1),2,Deficit Round Robin (DRR),15%,5000,2000,< 5%
2026-04-15 14:10:00.119,FLOW-35162,192.168.1.119,216.10.66.137,23853,1935,UDP,1301,97.242,7399.33,multimedia,9626.53,1,large,high,long,multimedia,Heuristic: Large-packet high-rate UDP,MEDIUM,YES,2,HIGH,34,AF41 (Assured Forwarding 4-1),5,Weighted Fair Queuing (WFQ),30%,400,100,< 2%
2026-04-15 14:10:00.724,FLOW-25388,172.16.0.26,76.39.85.131,30223,445,TCP,1378,51.062,4240.68,file_transfer,5843.66,0,large,high,long,file_transfer,SMB File Share,HIGH,YES,5,LOW,10,AF11 (Assured Forwarding 1-1),2,Deficit Round Robin (DRR),15%,5000,2000,< 5%
2026-04-15 14:10:00.701,FLOW-39227,10.0.0.249,217.26.157.33,17327,2049,TCP,1499,9.726,4638.85,file_transfer,6953.64,1,large,high,medium,file_transfer,NFS,HIGH,YES,5,LOW,10,AF11 (Assured Forwarding 1-1),2,Deficit Round Robin (DRR),15%,5000,2000,< 5%
2026-04-15 14:10:00.103,FLOW-42798,172.16.0.229,88.98.248.184,19863,21,TCP,1454,51.878,7897.59,file_transfer,11483.1,0,large,high,long,file_transfer,FTP Data/Control,HIGH,YES,5,LOW,10,AF11 (Assured Forwarding 1-1),2,Deficit Round Robin (DRR),15%,5000,2000,< 5%
2026-04-15 14:10:00.699,FLOW-40640,10.0.0.81,192.168.0.23,58187,67,UDP,98,0.089,45.33,background,4.44,0,small,low,short,background,DHCP,HIGH,YES,6,BEST EFFORT,0,BE (Best Effort / Default),0,Best Effort (FIFO),5%,10000,5000,< 10%
2026-04-15 14:10:00.664,FLOW-29838,172.16.0.27,120.37.253.83,52370,5004,UDP,1436,88.287,5337.43,multimedia,7664.55,1,large,high,long,multimedia,RTP Streams,HIGH,YES,2,HIGH,34,AF41 (Assured Forwarding 4-1),5,Weighted Fair Queuing (WFQ),30%,400,100,< 2%
2026-04-15 14:10:00.653,FLOW-29047,192.168.0.241,185.8.100.170,39939,21,TCP,1020,43.196,9604.14,file_transfer,9796.22,0,large,high,long,file_transfer,FTP Data/Control,HIGH,YES,5,LOW,10,AF11 (Assured Forwarding 1-1),2,Deficit Round Robin (DRR),15%,5000,2000,< 5%
2026-04-15 14:10:00.463,FLOW-84230,192.168.1.210,66.112.241.63,43789,16384,UDP,104,272.761,96.54,voip,10.04,1,small,low,long,voip,VoIP RTP Media,HIGH,YES,1,CRITICAL,46,EF (Expedited Forwarding),6,Priority Queue (PQ),10%,150,30,< 1%
2026-04-15 14:10:00.587,FLOW-47416,172.16.0.134,10.0.0.20,56653,161,TCP,250,0.41,42.64,background,10.66,0,small,low,short,web,Heuristic: Moderate TCP short flow,LOW,NO,4,MEDIUM,26,AF31 (Assured Forwarding 3-1),3,Weighted Fair Queuing (WFQ),25%,1000,500,< 3%
2026-04-15 14:10:00.578,FLOW-26125,192.168.0.141,49.44.74.76,21663,554,UDP,1146,57.297,4119.7,multimedia,4721.18,0,large,high,long,multimedia,Video Streaming (RTSP),HIGH,YES,2,HIGH,34,AF41 (Assured Forwarding 4-1),5,Weighted Fair Queuing (WFQ),30%,400,100,< 2%
2026-04-15 14:10:00.445,FLOW-72402,192.168.0.212,173.244.177.48,56191,5004,UDP,891,20.688,798.17,multimedia,711.17,1,medium,medium,medium,multimedia,RTP Streams,HIGH,YES,2,HIGH,34,AF41 (Assured Forwarding 4-1),5,Weighted Fair Queuing (WFQ),30%,400,100,< 2%
2026-04-15 14:10:00.989,FLOW-74182,172.16.0.7,192.83.95.242,59665,5004,UDP,899,47.403,6550.15,multimedia,5888.58,1,medium,high,long,multimedia,RTP Streams,HIGH,YES,2,HIGH,34,AF41 (Assured Forwarding 4-1),5,Weighted Fair Queuing (WFQ),30%,400,100,< 2%
2026-04-15 14:10:00.288,FLOW-38501,10.0.0.50,71.106.21.1,26201,8080,TCP,294,4.855,294.94,web,86.71,1,small,medium,medium,web,HTTP Alt,HIGH,YES,4,MEDIUM,26,AF31 (Assured Forwarding 3-1),3,Weighted Fair Queuing (WFQ),25%,1000,500,< 3%
2026-04-15 14:10:00.495,FLOW-34956,192.168.1.136,16.206.0.59,11228,80,TCP,731,0.607,312.59,web,228.5,0,medium,medium,short,web,HTTP Web,HIGH,YES,4,MEDIUM,26,AF31 (Assured Forwarding 3-1),3,Weighted Fair Queuing (WFQ),25%,1000,500,< 3%
2026-04-15 14:10:00.381,FLOW-72520,192.168.0.183,101.20.44.220,23757,2049,TCP,1056,33.618,5419.58,file_transfer,5723.08,1,large,high,long,file_transfer,NFS,HIGH,YES,5,LOW,10,AF11 (Assured Forwarding 1-1),2,Deficit Round Robin (DRR),15%,5000,2000,< 5%
2026-04-15 14:10:00.213,FLOW-57002,192.168.1.88,10.0.0.205,9733,161,UDP,43,0.122,10.75,background,0.46,0,small,low,short,background,SNMP,HIGH,YES,6,BEST EFFORT,0,BE (Best Effort / Default),0,Best Effort (FIFO),5%,10000,5000,< 10%
2026-04-15 14:10:00.346,FLOW-57060,172.16.0.212,85.87.24.199,24284,443,TCP,1218,4.398,489.97,web,596.78,0,large,medium,medium,web,HTTPS Web,HIGH,YES,4,MEDIUM,26,AF31 (Assured Forwarding 3-1),3,Weighted Fair Queuing (WFQ),25%,1000,500,< 3%
2026-04-15 14:10:00.662,FLOW-97257,10.0.0.222,98.216.5.31,47644,554,UDP,1322,88.187,1272.53,multimedia,1682.28,0,large,high,long,multimedia,Video Streaming (RTSP),HIGH,YES,2,HIGH,34,AF41 (Assured Forwarding 4-1),5,Weighted Fair Queuing (WFQ),30%,400,100,< 2%
2026-04-15 14:10:00.148,FLOW-16933,192.168.1.158,92.208.186.123,38598,554,UDP,1402,103.139,2131.38,multimedia,2988.19,0,large,high,long,multimedia,Video Streaming (RTSP),HIGH,YES,2,HIGH,34,AF41 (Assured Forwarding 4-1),5,Weighted Fair Queuing (WFQ),30%,400,100,< 2%
2026-04-15 14:10:00.783,FLOW-51840,192.168.1.137,17.24.131.109,42439,554,UDP,1160,96.957,3125.0,multimedia,3625.0,0,large,high,long,multimedia,Video Streaming (RTSP),HIGH,YES,2,HIGH,34,AF41 (Assured Forwarding 4-1),5,Weighted Fair Queuing (WFQ),30%,400,100,< 2%
2026-04-15 14:10:00.819,FLOW-73149,172.16.0.14,10.0.0.132,6908,67,UDP,202,0.452,7.46,background,1.51,0,small,low,short,background,DHCP,HIGH,YES,6,BEST EFFORT,0,BE (Best Effort / Default),0,Best Effort (FIFO),5%,10000,5000,< 10%
2026-04-15 14:10:00.381,FLOW-58215,192.168.0.84,61.119.215.214,62289,2049,TCP,1208,15.854,3013.88,file_transfer,3640.77,1,large,high,medium,file_transfer,NFS,HIGH,YES,5,LOW,10,AF11 (Assured Forwarding 1-1),2,Deficit Round Robin (DRR),15%,5000,2000,< 5%
2026-04-15 14:10:00.559,FLOW-80334,10.0.0.158,12.13.195.230,18743,443,TCP,823,1.814,435.01,web,358.01,0,medium,medium,short,web,HTTPS Web,HIGH,YES,4,MEDIUM,26,AF31 (Assured Forwarding 3-1),3,Weighted Fair Queuing (WFQ),25%,1000,500,< 3%
2026-04-15 14:10:00.106,FLOW-19797,192.168.0.232,212.37.136.12,52998,3074,UDP,225,1494.982,166.76,gaming,37.52,1,small,medium,long,gaming,Online Gaming,HIGH,YES,3,HIGH,40,CS5 (Class Selector 5),5,Weighted Fair Queuing (WFQ),15%,100,20,< 1%
2026-04-15 14:10:00.942,FLOW-33297,192.168.1.82,13.12.182.55,57540,5005,UDP,1307,70.831,7040.78,multimedia,9202.3,1,large,high,long,multimedia,RTP Streams,HIGH,YES,2,HIGH,34,AF41 (Assured Forwarding 4-1),5,Weighted Fair Queuing (WFQ),30%,400,100,< 2%
2026-04-15 14:10:00.975,FLOW-13380,192.168.1.214,182.192.40.123,44584,5004,UDP,1267,87.198,4391.45,multimedia,5563.97,1,large,high,long,multimedia,RTP Streams,HIGH,YES,2,HIGH,34,AF41 (Assured Forwarding 4-1),5,Weighted Fair Queuing (WFQ),30%,400,100,< 2%
2026-04-15 14:10:00.193,FLOW-34065,10.0.0.6,201.17.12.198,49089,443,TCP,1363,4.636,170.4,web,232.26,0,large,medium,medium,web,HTTPS Web,HIGH,YES,4,MEDIUM,26,AF31 (Assured Forwarding 3-1),3,Weighted Fair Queuing (WFQ),25%,1000,500,< 3%
2026-04-15 14:10:00.458,FLOW-33881,192.168.1.160,172.16.0.235,14890,161,TCP,112,0.949,33.84,background,3.79,0,small,low,short,background,Default: Unclassified,LOW,YES,6,BEST EFFORT,0,BE (Best Effort / Default),0,Best Effort (FIFO),5%,10000,5000,< 10%
2026-04-15 14:10:00.885,FLOW-37856,172.16.0.110,123.45.36.17,58258,8080,TCP,886,4.96,247.26,web,219.07,1,medium,medium,medium,web,HTTP Alt,HIGH,YES,4,MEDIUM,26,AF31 (Assured Forwarding 3-1),3,Weighted Fair Queuing (WFQ),25%,1000,500,< 3%
2026-04-15 14:10:00.518,FLOW-70849,192.168.0.133,24.95.210.2,14145,443,TCP,1118,3.426,495.2,web,553.63,0,large,medium,medium,web,HTTPS Web,HIGH,YES,4,MEDIUM,26,AF31 (Assured Forwarding 3-1),3,Weighted Fair Queuing (WFQ),25%,1000,500,< 3%
2026-04-15 14:10:00.374,FLOW-86932,172.16.0.71,92.238.161.106,56580,1935,UDP,1015,21.618,526.22,multimedia,534.11,1,large,medium,medium,multimedia,Heuristic: Large-packet high-rate UDP,MEDIUM,YES,2,HIGH,34,AF41 (Assured Forwarding 4-1),5,Weighted Fair Queuing (WFQ),30%,400,100,< 2%
2026-04-15 14:10:00.407,FLOW-60780,172.16.0.200,114.139.70.231,44420,80,TCP,1079,3.954,407.39,web,439.57,0,large,medium,medium,web,HTTP Web,HIGH,YES,4,MEDIUM,26,AF31 (Assured Forwarding 3-1),3,Weighted Fair Queuing (WFQ),25%,1000,500,< 3%
2026-04-15 14:10:00.878,FLOW-23868,192.168.1.2,175.22.192.206,33473,443,TCP,1341,2.592,163.65,web,219.45,0,large,medium,medium,web,HTTPS Web,HIGH,YES,4,MEDIUM,26,AF31 (Assured Forwarding 3-1),3,Weighted Fair Queuing (WFQ),25%,1000,500,< 3%
2026-04-15 14:10:00.922,FLOW-76447,192.168.1.237,212.232.58.129,14927,1935,UDP,1319,117.417,3188.42,multimedia,4205.53,1,large,high,long,multimedia,Heuristic: Large-packet high-rate UDP,MEDIUM,YES,2,HIGH,34,AF41 (Assured Forwarding 4-1),5,Weighted Fair Queuing (WFQ),30%,400,100,< 2%
